x,y,time
101.90064313962517,61.740985039170226,18.800000188000002
102.21814710431387,61.724685338889344,19.00000019
102.53321656887746,61.70589196012926,19.200000192
102.84585351691082,61.68461375495726,19.400000194
103.15605984427432,61.66085947673316,19.600000196
103.46383735909389,61.63463778010921,19.800000198000003
103.76918778176092,61.60595722103016,20.000000200000002
104.07211274493237,61.57482625673324,20.200000202000002
104.37261379353066,61.54125324574818,20.400000204
104.6706923847438,61.50524644789716,20.600000206
104.96634988802522,61.46681402429486,20.800000208
105.25958758509395,61.42596403734845,21.000000210000003
105.55040666993447,61.382704450757565,21.200000212000003
105.83880824879682,61.33704312951433,21.400000214000002
106.12479334019652,61.28898783990335,21.600000216
106.40836287491462,61.23854624950171,21.800000218
106.6895176959977,61.185725927178986,22.00000022
106.96825855875781,61.13053434309723,22.200000222000003
107.24458613077257,61.072978868710976,22.400000224000003
107.51850099188509,61.01306677676723,22.600000226000002
107.79000363420397,60.95080524130551,22.800000228000002
108.05909446210337,60.88620133765778,23.00000023
108.32577379222292,60.8192620424485,23.200000232
108.5900418534678,60.74999423359463,23.400000234
108.85189878700868,60.67840469030558,23.600000236000003
109.11134464628176,60.60450009308326,23.800000238000003
109.36837939698874,60.52828702372207,24.000000240000002
109.62300291709685,60.44977196530888,24.200000242
109.87521499683885,60.368961302223035,24.400000244
110.12501533871294,60.28586132013638,24.600000246
110.37240355748293,60.20047820601322,24.800000248000003
110.61737918017809,60.11281804811037,25.000000250000003
110.8599416460932,60.022886835977104,25.200000252000002
111.10009030678859,59.930690460455196,25.400000254000002
111.33782442609008,59.83623471367888,25.600000256
111.57314318008899,59.73952528907488,25.800000258
111.80604565714219,59.64056778136242,26.00000026
112.03653085787205,59.539367686553184,26.200000262000003
112.26459769516646,59.435930401951346,26.400000264000003
112.49024499417878,59.33026122615357,26.600000266000002
112.71347149232795,59.22236535904898,26.800000268
112.9342758392984,59.11224790181921,27.00000027
113.15265659704004,58.99991385693835,27.200000272
113.36861223976835,58.885368128172985,27.400000274000003
113.5821411539643,58.768615520582195,27.600000276000003
113.79324163837435,58.64966074051751,27.800000278000002
114.00191190401051,58.52850839562297,28.000000280000002
114.2081500741503,58.40516299483509,28.200000282
114.41195418433674,58.27962894838285,28.400000284
114.61332218237837,58.15191056778774,28.600000286000004
114.81225192834924,58.022012065863706,28.800000288000003
115.00874119458892,57.8899375567172,29.000000290000003
115.20278766570252,57.755691055747135,29.200000292000002
115.39438893856058,57.61927647964492,29.400000294
115.58354252229927,57.48069764639443,29.600000296
115.77024583832019,57.33995827527205,29.800000298
115.95449622029051,57.19706198684661,30.000000300000004
116.13629091414285,57.05201230297946,30.200000302000003
116.31562707807538,56.90481264682441,30.400000304000002
116.49250178255181,56.75546634282775,30.600000306000002
116.66691201030133,56.60397661672826,30.800000308
116.83885465631866,56.4503465955572,31.00000031
117.00832652786401,56.29457930763831,31.200000312000004
117.17532434446315,56.13667768258781,31.400000314000003
117.3398447379073,55.976644551314415,31.600000316000003
117.50188425225326,55.814482646019314,31.800000318000002
117.66143934382332,55.65019460019616,32.000000320000005
117.81850638120525,55.48378294863113,32.200000322
117.9730816452524,55.315250127402834,32.400000324000004
118.12516132908357,55.144598473882404,32.600000326
118.27474153808313,54.971830226733424,32.800000328
118.42181828990093,54.79694752591198,33.000000330000006
118.56638751445232,54.61995241266664,33.200000332
118.70844505391821,54.440846829538444,33.400000334000005
118.847986662745,54.25963262036092,33.600000336
118.98500800764461,54.07631153026006,33.800000338000004
119.11950466759444,53.89088520565437,34.00000034
119.25147213383747,53.70335519425482,34.200000342
119.38090580988215,53.51372294506485,34.400000344000006
119.50780101150244,53.32198980838042,34.600000346
119.63215296673785,53.128157035789926,34.800000348000005
119.75395681589337,52.93222578017428,35.00000035
119.87320761153953,52.734197095706854,35.200000352
119.98990031851231,52.534071937853525,35.400000354
120.10402981391331,52.33185116337262,35.600000356
120.2155908871096,52.12753553031498,35.800000358000005
120.32457823973371,51.92112569802392,36.00000036
120.43098648568376,51.71262222713521,36.200000362000004
120.53481015112334,51.50202557957715,36.400000364
120.63604054780427,51.289333027548345,36.600000366
120.73461980882372,51.07449335388223,36.800000368000006
120.83052620135096,50.85749139462084,37.00000037
120.92375695531904,50.638330803785806,37.200000372000005
121.014308789142,50.41701475999954,37.400000374
121.10217790971502,50.19354596648507,37.600000376000004
121.18736001241425,49.96792665106618,37.800000378
121.26985028109691,49.74015856616729,38.00000038
121.34964338810123,49.51024298881356,38.200000382000006
121.42673349424655,49.278180720630814,38.400000384
121.50111424883318,49.04397208784558,38.600000386000005
121.57277878964251,48.80761694128508,38.800000388
121.64171974293697,48.569114656377224,39.000000390000004
121.70792922346004,48.32846413315061,39.200000392
121.77139883443623,48.085663796234535,39.400000394
121.83211966757106,47.840711594858995,39.600000396000006
121.89008230305119,47.59360500285467,39.800000398
121.9452768095442,47.34434101865293,40.000000400000005
121.9976927441988,47.09291616528586,40.200000402
122.04731915264473,46.83932649038619,40.400000404000004
122.09414456899273,46.58356756618739,40.60000040600001
122.13815701583462,46.325634489523615,40.800000408
122.17934400424326,46.06552188182969,41.000000410000006
122.21769253377254,45.80322388914116,41.200000412
122.25318909245739,45.538734182094224,41.400000414000004
122.28581965681381,45.272045955925826,41.600000416
122.31556969183882,45.00315193047355,41.800000418
122.34242415101048,44.73204435017572,42.000000420000006
122.36636747628789,44.45871498407133,42.200000422
122.38738359811123,44.18315512580005,42.400000424000005
122.40545593540166,43.90535559360228,42.600000426
122.42056739556143,43.62530673031908,42.800000428000004
122.43270037447384,43.34299840339223,43.00000043
122.44183675650319,43.05842000486416,43.200000432
122.44795791449485,42.77156045137805,43.400000434000006
122.45104470977523,42.48240818417774,43.600000436
122.45107749215178,42.190951169107755,43.800000438000005
122.448036099913,41.897176896613345,44.00000044
122.44189985982841,41.6010723817404,44.200000442000004
122.4326475871486,41.30262416413556,44.40000044400001
122.42025758560517,41.00181830804614,44.600000446
122.40470764741082,40.69864040232011,44.800000448000006
122.38597505325923,40.39307556040619,45.00000045
122.36403657232516,40.08510842035375,45.200000452000005
122.33886846226439,39.77472314481289,45.400000454
122.31044646921377,39.46190342103436,45.600000456000004
122.27874582779117,39.14663246086962,45.80000045800001
122.2437412610955,38.828893000770854,46.00000046
122.20540698070673,38.50866730179089,46.200000462000006
122.16371668668587,38.18593714958328,46.400000464
122.11864356757496,37.86068385440226,46.600000466000004
122.07016030039709,37.53288825110275,46.800000468
122.0182390506564,37.202530699140375,47.00000047
121.96285147233806,36.869591082571446,47.200000472000006
121.90396870790829,36.53404881005298,47.400000474
121.84156138831433,36.19588281484266,47.600000476000005
121.77559963298452,35.8550715547989,47.800000478
121.7060530498282,35.51159301238075,48.000000480000004
121.63289073523573,35.16542469464801,48.20000048200001
121.55608127407857,34.81654363326116,48.400000484
121.47559273970916,34.464926384481345,48.600000486000006
121.39139269396105,34.11054902917043,48.800000488
121.3034481871488,33.75338717279095,49.000000490000005
121.21172575806798,33.39341594540617,49.200000492
121.11619143399527,33.03061000167999,49.400000494000004
121.01681073068833,32.66494352087706,49.60000049600001
120.91354865238591,32.2963902068627,49.800000498
120.80636969180777,31.92492328810291,50.000000500000006
120.69523783015474,31.550515517664408,50.200000502
120.58011653710865,31.173139173214572,50.400000504000005
120.46096877083242,30.792766057021517,50.600000506
120.33771842590599,30.409332667662877,50.800000508000004
120.21025162690896,30.02274188458276,51.00000051000001
120.07852950675584,29.63296461260441,51.200000512
119.9425102173982,29.239968821246,51.400000514000006
119.80214656727154,28.843717403464897,51.600000516
119.65738602129534,28.44416817565756,51.800000518000004
119.5081707008731,28.04127387765964,52.00000052
119.35443738389222,27.634982172745868,52.200000522
119.19611750472413,27.22523564763016,52.400000524000006
119.03313715422419,26.811971812465575,52.600000526
118.86541707973176,26.39512310084426,52.800000528000005
118.69287268507016,25.974616869797558,53.00000053
118.51541403054668,25.550375399795907,53.200000532000004
118.3329458329526,25.12231589474892,53.40000053400001
118.14536746556315,24.690350482005343,53.600000536
117.95257295813754,24.254386212353026,53.800000538000006
117.75445099691896,23.81432506001902,54.00000054
117.55088492463454,23.37006392266944,54.200000542000005
117.34175274049545,22.92149462140963,54.400000544
117.12692710019675,22.468503900783972,54.600000546000004
116.90627531591753,22.010973428776072,54.80000054800001
116.67965935632083,21.548779796808653,55.00000055
116.44693584655366,21.08179451974354,55.200000552000006
116.20795606824701,20.609884035881755,55.400000554
115.96256595951584,20.132909706963396,55.600000556000005
115.71054980679074,19.650679931386005,55.800000558
115.45161060719822,19.162931928744943,56.000000560000004
115.18561582111901,18.66954045113096,56.20000056200001
114.91239885856744,18.170350397690523,56.400000564
114.63174635413759,17.665166040607183,56.600000566000006
114.3433981670034,17.15375102510172,56.800000568
114.04704738091857,16.635828369431998,57.000000570000005
113.74234030421668,16.111080464893078,57.20000057200001
113.42887646981107,15.579149075817181,57.400000574
113.10620863519488,15.039635339573614,57.600000576000006
112.7738427824411,14.492099766568916,57.800000578
112.43123811820246,13.936062240246708,58.000000580000005
112.07780707371161,13.371002017087825,58.200000582
111.7129153047809,12.79635772661019,58.400000584000004
111.33588169180256,12.21152737136892,58.60000058600001
110.94591069302207,11.615816740031509,58.800000588
110.54195991701786,11.008332524076273,59.000000590000006
110.12290260456997,10.38810960225149,59.200000592
109.68731416094589,9.753956817876157,59.400000594000005
109.23345831545053,9.104446676065892,59.600000596
108.75925118087018,8.437895202878583,59.800000598000004
108.26168044900444,7.752020952424908,60.00000060000001
107.73833093658577,7.044753011188492,60.200000602
107.18509747737889,6.312956567946046,60.400000604000006
106.5953490648099,5.551968507827686,60.600000606
105.95992885196607,4.755597412316724,60.800000608000005
105.26499059612802,3.9153569918987685,61.00000061000001
104.49306457146754,3.019637180863768,61.200000612000004
103.60103833005556,2.0463956343060206,61.40000061400001
102.48334344075204,0.9532902573964593,61.600000616
100.6191759513539,-0.3109094335134527,61.800000618000006
99.17895514154624,1.8186866946190354,62.00000062
99.29278306186825,3.5332844280341726,62.200000622000005
99.48008211319244,4.915459862226972,62.40000062400001
99.68286674842243,6.128319285129825,62.600000626
99.88767585128713,7.232893766007381,62.80000062800001
100.08998790922526,8.259411356173603,63.00000063
100.28769061176327,9.226837581235042,63.200000632000005
100.4800423348326,10.146836717880136,63.400000634
100.66671806869526,11.027418685934688,63.600000636000004
100.847579292245,11.874450685189078,63.80000063800001
101.0225853034023,12.692705706005187,64.00000064000001
101.19175545431315,13.486045195282987,64.200000642
101.35516915134922,14.257419056460641,64.400000644
101.51296585506933,15.00886564989007,64.600000646
101.66527513840354,15.742125977522258,64.80000064800001
101.81217418660589,16.45891057400883,65.00000065
101.95376603357957,17.160456706210134,65.200000652
102.0901502047287,17.84790267061583,65.40000065400001
102.2214227169583,18.522287793344752,65.600000656
102.34767607867434,19.18455243014521,65.800000658
102.46899928978367,19.835537966394817,66.00000066000001
102.58547784169404,20.475986817100377,66.20000066200001
102.69719371731419,21.10654242689815,66.400000664
102.80422539105372,21.72774927005367,66.600000666
102.90664782882313,22.340052850461838,66.80000066800001
103.00453248803387,22.943799701646732,67.00000067
103.09794734085811,23.539239375327938,67.200000672
103.18695811586741,24.126794942523556,67.40000067400001
103.271622106386,24.70687444434997,67.60000067600001
103.35199223931725,25.279732777652583,67.800000678
103.4281201144531,25.845614741155227,68.00000068
103.50005600447395,26.404755035460255,68.20000068200001
103.56784885494874,26.957378263048387,68.400000684
103.63154628433496,27.50369892827894,68.600000686
103.69119458397859,28.043921437389706,68.80000068800001
103.74683871811416,28.57824009849685,69.00000069000001
103.7985223238647,29.106839121595122,69.200000692
103.84628771124177,29.62989261855772,69.400000694
103.89017586314546,30.147564603136363,69.60000069600001
103.93022643536437,30.66000899096113,69.800000698
103.96647775657564,31.1673695995407,70.0000007
103.9989668283449,31.669780148262223,70.20000070200001
104.02772932512634,32.16736425839123,70.400000704
104.05279959426265,32.660235453071834,70.600000706
104.07421065598504,33.148497157326595,70.800000708
104.09199420341326,33.63224269805659,71.00000071000001
104.10618060255558,34.11155530404125,71.200000712
104.11679889230878,34.586508105938634,71.400000714
104.12387678445816,35.057164136285245,71.60000071600001
104.12744066367756,35.523576329495974,71.800000718
104.12751558752932,35.9857875218643,72.00000072
104.12412528646433,36.44383045156214,72.200000722
104.11729676564815,36.8977650445577,72.40000072400001
104.10706655605337,37.34774299303633,72.600000726
104.09345722480779,37.79381952826951,72.800000728
104.07648990621789,38.23604019191262,73.00000073000001
104.05618544224366,38.67444952591833,73.200000732
104.03256438249858,39.109091072536785,73.400000734
104.0056469842496,39.54000737431552,73.60000073600001
103.97545321241721,39.96723997409936,73.80000073800001
103.94200273957537,40.39082941503061,74.00000074
103.90531494595153,40.81081524054892,74.200000742
103.86540891942661,41.22723599439137,74.40000074400001
103.8223034555351,41.64012922059233,74.600000746
103.77601705746491,42.049531463483646,74.800000748
103.72656793605748,42.45547826769453,75.00000075000001
103.67397400980772,42.85800417815153,75.20000075200001
103.61825290486406,43.257142740078635,75.400000754
103.55942195502843,43.6529264989972,75.600000756
103.49749820175619,44.045387000725995,75.80000075800001
103.43249839415628,44.43455479138109,76.00000076
103.36443898899108,44.82045941737602,76.200000762
103.29333615067648,45.20312942542172,76.40000076400001
103.21920575128188,45.58259236252641,76.60000076600001
103.14206337053014,45.95887477599578,76.800000768
103.06192429579762,46.3320022134329,77.00000077
102.97880352211422,46.70199922273821,77.20000077200001
102.89271575216327,47.0688893521095,77.400000774
102.80367539628163,47.43269515004201,77.600000776
102.71169657245966,47.79343816532833,77.80000077800001
102.61679310634119,48.15113894705842,78.00000078000001
102.51897853122355,48.505817044619654,78.200000782
102.41826608805759,48.85749100769679,78.400000784
102.31466872544763,49.20617838627198,78.60000078600001
102.20819909965147,49.5518957306247,78.800000788
102.09886957458045,49.89465859133188,79.00000079
101.98669222179934,50.234481519267845,79.20000079200001
101.87167882052647,50.571378065604215,79.40000079400001
101.75384085763363,50.905360781810074,79.600000796
101.63318952764611,51.23644121965187,79.800000798
101.50973573274268,51.56462993119347,80.00000080000001
101.38349008275563,51.88993646879604,80.200000802
101.25446289517072,52.2123693851182,80.400000804
101.12266419512721,52.53193623311597,80.60000080600001
100.98810371541789,52.848643566042675,80.80000080800001
100.850790896489,53.162496937449106,81.00000081
100.71073488644026,53.473500901183414,81.20000081200001
100.56794454102494,53.7816590113911,81.40000081400001
100.42242842364978,54.086973822515105,81.600000816
100.27419480537498,54.38944688929571,81.800000818
100.12325166491428,54.68907876677064,82.00000082000001
99.96960668863491,54.985869010274925,82.200000822
99.81327245158641,55.27983314740697,82.400000824
99.65426846650907,55.571013305184245,82.60000082600001
99.49260201661208,55.859415275658606,82.80000082800001
99.32827972100813,56.145042902111925,83.00000083
99.16130809188355,56.427899827867066,83.200000832
98.9916935344984,56.707989496287944,83.40000083400001
98.81944234718642,56.9853151507794,83.600000836
98.64456072135508,57.259879834787384,83.800000838
98.46705474148548,57.53168639179884,84.00000084000001
98.28693038513251,57.800737465341676,84.20000084200001
98.10419352292469,58.06703549898487,84.400000844
97.91884991856425,58.330582736338414,84.600000846
97.7309052288271,58.5913812210533,84.80000084800001
97.54036500356291,58.84943279682151,85.00000085
97.34723468569499,59.10473910737608,85.200000852
97.15151961122034,59.35730159649108,85.40000085400001
96.9532250092097,59.60712150798152,85.60000085600001
96.75235600180751,59.85419988570349,85.800000858
96.54891760423185,60.098537573554076,86.00000086
96.34291472477453,60.340135215471406,86.20000086200001
96.13435216480109,60.578993255434554,86.400000864
95.92323461875071,60.815111937463676,86.600000866
95.70956667413628,61.04849130561994,86.80000086800001
95.49335281154445,61.27913120400547,87.00000087000001
95.27459740463549,61.50703127676348,87.200000872
95.05330472014337,61.73219096807814,87.400000874
94.82947891787579,61.9546095221747,87.60000087600001
94.60312405071417,62.17428598331935,87.800000878
94.37424406461358,62.391219195819346,88.00000088
94.14284279860277,62.60540780402296,88.20000088200001
93.90892398478427,62.81685025231945,88.40000088400001
93.67249124833423,63.0255447851391,88.600000886
93.43354810750252,63.23148944695325,88.80000088800001
93.19209797361272,63.43468208227417,89.00000089000001
92.9481441510621,63.63512033565524,89.200000892
92.70168983732162,63.83280165169079,89.400000894
92.45273812293593,64.02772327501621,89.60000089600001
92.2012919915234,64.21988225030786,89.80000089800001
91.94735431977611,64.40927542228316,90.0000009
91.69092787745976,64.59589943570052,90.20000090200001
91.43201532741385,64.77975073535934,90.40000090400001
91.17061922555152,64.96082556610011,90.600000906
90.9067420208596,65.13911997280427,90.800000908
90.64038605539861,65.31462980039431,91.00000091000001
90.37155356430284,65.48735069383372,91.20000091200001
90.1002466757802,65.657278098127,91.400000914
89.82646741111229,65.82440725831968,91.60000091600001
89.5502176846545,65.9887332194983,91.80000091800001
89.27149930383584,66.15025082679041,92.00000092
88.99031396915902,66.30895472536459,92.200000922
88.70666327420044,66.46483936043043,92.40000092400001
88.42054870561026,66.61789897723853,92.600000926
88.1319716431123,66.7681276210805,92.800000928
87.84093335950402,66.91551913728898,93.00000093000001
87.54743502065668,67.06006717123762,93.20000093200001
87.25147768551517,67.2017651683411,93.400000934
86.95306230609809,67.34060637405507,93.600000936
86.65218972749774,67.47658383387626,93.80000093800001
86.34886068788013,67.60969039334235,94.00000094
86.04307581848495,67.73991869803208,94.200000942
85.73483564362557,67.86726119356523,94.40000094400001
85.42414058068913,67.9917101256025,94.60000094600001
85.11099094013638,68.1132575398457,94.800000948
84.7953869255018,68.23189528203761,95.00000095
84.47732863339357,68.34761499796204,95.20000095200001
84.15681605349359,68.4604081334438,95.400000954
83.83384906855744,68.57026593434875,95.600000956
83.50842745441435,68.67717944658374,95.80000095800001
83.18055087996731,68.78113951609662,96.00000096000001
82.85021890719302,68.88213678887628,96.200000962
82.51743099114178,68.98016171095263,96.40000096400001
82.18218647993771,69.07520452839657,96.60000096600001
81.84448461477854,69.16725528732005,96.800000968
81.50432452993573,69.256303833876,97.00000097
81.16170525275442,69.34233981425841,97.20000097200001
80.81662570365346,69.42535267470221,97.40000097400001
80.46908469612542,69.50533166148344,97.600000976
80.11908093673651,69.58226582091909,97.80000097800001
79.7666130251267,69.65614399936719,98.00000098000001
79.41167945400962,69.72695484322676,98.200000982
79.05427860917258,69.79468679893789,98.400000984
78.69440876947662,69.85932811298164,98.60000098600001
78.3320681068565,69.92086683188009,98.80000098800001
77.96725468632063,69.97929080219633,99.00000099
77.59996646595108,70.03458767053452,99.20000099200001
77.23020129690376,70.08674488353975,99.40000099400001
76.85795692340814,70.13574968789821,99.600000996
76.48323098276744,70.18158913033703,99.800000998
76.10602100535853,70.22425005762442,100.00000100000001
75.72631942286841,70.26370128304005,100.20000100200001
75.34408242292977,70.29978511492587,100.400001004
74.95930016589088,70.33247041543726,100.60000100600001
74.57197210889153,70.361759792596,100.80000100800001
74.18209734043712,70.38765459992601,101.00000101
73.78967458039885,70.41015493645315,101.200001012
73.39470218001357,70.4292596467054,101.40000101400001
72.99717812188398,70.44496632071278,101.60000101600001
72.59710001997838,70.45727129400736,101.800001018
72.19446511963086,70.46616964762325,102.00000102000001
71.78927029754126,70.4716552080966,102.20000102200001
71.3815120617751,70.47372054746569,102.400001024
70.97118655176364,70.47235698327074,102.600001026
70.55828953830384,70.46755457855409,102.80000102800001
70.14281642355849,70.45930214186012,103.00000103
69.72476224105597,70.44758722723526,103.200001032
69.30412165569047,70.432396134228,103.40000103400001
68.88088896372192,70.41371390788883,103.60000103600001
68.45505809277591,70.39152433877038,103.800001038
68.02662260184381,70.36580996292726,104.00000104
67.59557568128267,70.33655206191617,104.20000104200001
67.16191015281537,70.30373066279581,104.400001044
66.72561846953037,70.26732453812701,104.600001046
66.28669271588195,70.2273112059726,104.80000104800001
65.84512460769015,70.18366692989747,105.00000105000001
65.40090549214065,70.13636671896856,105.200001052
64.95402634778485,70.08538432775487,105.40000105400001
64.50447778454,70.03069225632743,105.60000105600001
64.05225004368896,69.97226175025936,105.800001058
63.59733299788036,69.9100628006258,106.00000106
63.13971615112852,69.84406414400395,106.20000106200001
62.67938863881358,69.77423326247306,106.40000106400001
62.21633922768132,69.70053638361445,106.600001066
61.750556315843234,69.62293848051146,106.80000106800001
61.28202793277666,69.5414032717495,107.00000107000001
60.81074173932454,69.45589322141605,107.200001072
60.3366850276956,69.36636953910059,107.400001074
59.85984472146424,69.27279217989468,107.60000107600001
59.380207375570706,69.17511984439196,107.80000107800001
58.89775917632086,69.07330997868809,108.00000108
58.4124859413863,68.96731877438076,108.20000108200001
57.92437311980442,68.85710116856977,108.40000108400001
57.43340579197829,68.74261084385694,108.600001086
56.939568669676696,68.62380022834611,108.800001088
56.44284609603416,68.50062049564322,109.00000109000001
55.943222045550996,68.37302156485626,109.20000109200001
55.44068012409315,68.24095210059524,109.400001094
54.93520356889232,68.10435951297224,109.60000109600001
54.426775248545994,67.96318995760139,109.80000109800001
53.915377663017324,67.81738833559886,110.0000011
53.40099294363521,67.6668982935829,110.200001102
52.883602853094224,67.51166222367378,110.40000110400001
52.36318878545479,67.35162126349385,110.60000110600001
51.83973176614296,67.18671529616749,110.800001108
51.31321245195049,67.01688295032113,111.00000111000001
50.783611131034995,66.84206160008327,111.20000111200001
50.25090772291969,66.66218736508445,111.400001114
49.71508177849357,66.47719511045726,111.600001116
49.1761124800113,66.28701844683634,111.80000111800001
48.63397864109341,66.09158973035841,112.00000112000001
48.08865870672601,65.89084006266218,112.200001122
47.54013075326096,65.68469929088846,112.40000112400001
46.988372488415976,65.47309600768014,112.60000112600001
46.43336125127436,65.25595755118208,112.800001128
45.87507401228513,65.03321000504124,113.00000113000002
45.3134873732632,64.80477819840664,113.20000113200001
44.74857756738905,64.57058570592933,113.40000113400001
44.18032045920892,64.33055484776241,113.600001136
43.60869154463478,64.08460668956106,113.80000113800001
43.03366595094441,63.83266104248247,114.00000114000001
42.455218436781195,63.57463646318592,114.200001142
41.87332339215428,63.310450253832705,114.40000114400002
41.28795483843865,63.040018462086216,114.60000114600001
40.699086428374855,62.76325588111186,114.800001148
40.10669144606926,62.48007604957711,115.00000115
39.51074280699391,62.190391251651455,115.20000115200001
38.91121305798666,61.89411251700652,115.40000115400001
38.30807437725104,61.591149620815905,115.600001156
37.70129857435621,61.281411083755266,115.80000115800001
37.09085709023729,60.96480417200237,116.00000116000001
36.4767209971949,60.64123489723697,116.200001162
35.85886099889553,60.310608016640906,116.400001164
35.23724759294275,59.97269941569711,116.60000116600001
34.61184477973449,59.6270744048192,116.80000116800001
33.98260945383965,59.273650464484014,117.00000117
33.34949841691838,58.912351051237025,117.20000117200001
32.712468597550966,58.54308298995874,117.40000117400001
32.071477051237565,58.165736473864534,117.600001176
31.42648096039838,57.78018506450474,117.800001178
30.777437634373577,57.386285691764634,118.00000118000001
30.124304509423453,56.98387865386448,118.20000118200001
29.467039148728183,56.57278761735943,118.400001184
28.80559924238794,56.15281961713957,118.60000118600001
28.139942607423038,55.72376505643003,118.80000118800001
27.47002718777366,55.28539770679079,119.00000119
26.795811054300028,54.83747470811679,119.200001192
26.11725240478233,54.37973656863789,119.40000119400001
25.434309563920905,53.911907164919,119.60000119600001
24.74694098333594,53.43369374185988,119.800001198
24.05510524156763,52.9447869126952,120.00000120000001
23.358761044076324,52.44486065899473,120.20000120200001
22.65786722324222,51.933572330663026,120.400001204
21.95238273836552,51.410562645939635,120.60000120600002
21.242266675666592,50.87545569139912,120.80000120800001
20.52747824828564,50.32785892195089,121.00000121000001
19.807976796282937,49.76736316083936,121.200001212
19.083721786638694,49.193542599643806,121.40000121400001
