x,y,vx,vy,time
95.0,0.0,5.0,4.0,0.0
95.47191360917616,0.3991704178593817,4.457966055419006,3.976930211011961,0.100000001
95.89506909885804,0.7944210062862028,4.019715097825171,3.9241436315033815,0.200000002
96.27830667017103,1.1836065723004425,3.657523643990762,3.85664606117802,0.300000003
96.62836728280112,1.5655846139627154,3.351259833782822,3.783292160705594,0.400000004
96.95005685893618,1.9401043470380934,3.087490934496296,3.7076536985744513,0.5000000050000001
97.24714589284329,2.307078520376971,2.8567775089876917,3.631911265579444,0.600000006
97.52248645509776,2.6665631271079304,2.653346094630669,3.5572491845256504,0.7000000070000001
97.77851074112715,3.0186960076968576,2.472514931763275,3.4843616464240847,0.800000008
98.01733357456484,3.3636464082879853,2.310270265578623,3.4137265457410058,0.9000000090000001
98.24075240725016,3.7016149807038907,2.1632663461248978,3.3456054803979174,1.0000000100000002
98.45024731922824,4.032833782445495,2.0288254283053506,3.2800437517715695,1.100000011
98.64698101875013,4.3575662766920695,1.9049377718783038,3.216870364693956,1.200000012
98.83179884227272,4.676107332301224,1.7902616414571464,3.155698027452316,1.300000013
99.0054791414886,4.988699827124144,1.6837069173009893,3.0962729283244412,1.4000000140000002
99.16890911204409,5.295468179833687,1.5841259448058707,3.038769041015648,1.5000000150000001
99.32269375160739,5.596589619360091,1.490859082909395,2.9831034478476806,1.600000016
99.46739793374995,5.892235221770804,1.4032959279004797,2.92919002211958,1.700000017
99.60354903986617,6.182569105243242,1.3208708467112147,2.8769428078369033,1.8000000180000002
99.7316369591733,6.467748430064795,1.243062976916863,2.8262760197117247,1.9000000190000002
99.85211408871153,6.747923398632828,1.1693962267358593,2.777104043162634,2.0000000200000003
99.96539533334399,7.0232372554546725,1.099439275029812,2.729341434314737,2.100000021
100.07185810575666,7.293826287147638,1.0328055713035011,2.682902919999657,2.200000022
100.17184232645847,7.559819822439002,0.9691533357048798,2.6377033977555318,2.3000000230000004
100.26565042378127,7.821340232166014,0.9081855590250738,2.593657935827017,2.400000024
100.35354733387979,8.0785029292759,0.8496500026983812,2.5506817731652838,2.5000000250000003
100.43576050073167,8.331416368825849,0.7933391988022731,2.5086903194280206,2.600000026
100.5124798761375,8.580182047983035,0.7390904500573927,2.4675991549794296,2.700000027
100.58385791972076,8.824894506024593,0.6867858298275553,2.427324030890232,2.8000000280000004
100.65002596707336,9.065641252241692,0.6363363762731982,2.3877873919870263,2.900000029
100.71124247581653,9.302498577124029,0.5875388586130333,2.3489841740301474,3.0000000300000003
100.7676799881465,9.535531878029348,0.5402767000474301,2.3108967790299606,3.1000000310000004
100.81947284351376,9.7648040596589,0.4944691964855943,2.2734964081609323,3.200000032
100.86675087048529,9.990376204765923,0.45003869799737817,2.236754850793477,3.3000000330000003
100.9096393867445,10.21230757415563,0.40691060881328234,2.2006444844939557,3.400000034
100.94825919909121,10.430655606685221,0.3650133873244532,2.1651382750246793,3.5000000350000002
100.98272660344173,10.645475919263873,0.3242785460826852,2.130209776343906,3.6000000360000004
101.01315338482878,10.856822306852747,0.2846406518004196,2.095833130605842,3.700000037
101.03964681740153,11.064746742464985,0.24603732535074463,2.0619830681606417,3.8000000380000003
101.06230966442561,11.269299377165709,0.20840924176739561,2.028634907554408,3.9000000390000005
101.08124017828305,11.470528540072024,0.17170013024475528,1.995764555529191,4.000000040000001
101.09653210047237,11.668480738353018,0.13585677413785324,1.96334850702299,4.100000041
101.1082746616085,11.863200657229758,0.10082901096236618,1.9313638451697512,4.200000042
101.11655258142284,12.05473115997529,0.06656973239461772,1.8997882412993699,4.300000043000001
101.1214460687632,12.243113287914646,0.03303488427157919,1.868599954937689,4.400000044
101.12303082159386,12.428386260424839,0.00018346659086843076,1.8377778338064998,4.500000045
101.12137802699552,12.610587474934862,-0.03202246648924956,1.8073013138235403,4.600000046000001
101.11655436116533,12.789752506925689,-0.06361780664986216,1.7771504191024992,4.7000000470000005
101.1086219894169,12.965915109930275,-0.09463439141141028,1.7473057619530112,4.800000048
101.09763856618027,13.13910721553356,-0.1251010041336873,1.7177485428806594,4.900000049
101.08365723500191,13.309358933372465,-0.15504337401584012,1.6884605505869754,5.000000050000001
101.06672662854473,13.476698551135884,-0.1844841760963678,1.6594241619694396,5.100000051
101.04689086858812,13.641152534564704,-0.21344303125312203,1.6306223421214783,5.200000052
101.02418956602789,13.802745527451787,-0.2419365062033091,1.6020386443324681,5.300000053000001
100.99865782087626,13.961500351641977,-0.2699781135034863,1.5736572100877324,5.400000054
100.97032622226195,14.117438007032101,-0.2975783115495644,1.5454627690685436,5.500000055
100.93922211376,14.270577960483044,-0.32474514358224943,1.5174408589906268,5.600000056000001
100.90541743749914,14.420947480695682,-0.35150888545114944,1.4895872581296108,5.7000000570000005
100.86896797756191,14.568565127076955,-0.3778925329470716,1.4618989244898453,5.800000058
100.82990674254263,14.713443193648757,-0.40390774806329366,1.434369559783461,5.900000059000001
100.78826617363019,14.855593550174738,-0.42956588883085667,1.4069928747133522,6.0000000600000005
100.74407814460812,14.995027642160307,-0.45487800931856603,1.3797625889731757,6.100000061
100.6973739618545,15.131756490852624,-0.479854859632991,1.3526724312473513,6.200000062000001
100.648184364342,15.2657906932406,-0.5045068859184642,1.3257161392110626,6.300000063000001
100.59653952363794,15.397140422054907,-0.5288442303570822,1.298887459530255,6.400000064
100.5424690439042,15.525815425767965,-0.5528767311687057,1.2721801478616377,6.500000065
100.48600196189724,15.651825028593953,-0.5766139226109593,1.2455879688526823,6.600000066000001
100.42716674696813,15.7751781304888,-0.6000650349792309,1.2191046961416243,6.700000067
