x,y,z,time
1.0,1.0,0.9,0.0
1.0125494854814994,1.2609955613386934,0.8875272177439218,0.010000000100000002
1.0489333170901334,1.5260905008338854,0.8783328559331935,0.020000000200000003
1.1076278289975792,1.8013525253340072,0.8729119191288263,0.030000000300000006
1.1875998767971894,2.092736759988277,0.8719811841558287,0.040000000400000006
1.2884820893107989,2.405912846394524,0.8765411689685755,0.05000000050000001
1.4108724413847833,2.745901592678261,0.8877618818721679,0.06000000060000001
1.5557006580362363,3.1180177338756754,0.9072464143721671,0.07000000070000001
1.7241312744660595,3.528018117816826,0.9370871258568466,0.08000000080000001
1.9175636360589632,3.9821017051256438,0.9798656435971921,0.09000000090000002
2.1378612057689015,4.486509764227922,1.0391162976266302,0.10000000100000002
2.3877817472531406,5.0475715476764815,1.1185366021152294,0.11000000110000002
2.6704305668464188,5.672132361140216,1.222687639413229,0.12000000120000003
2.9891686132064184,6.3672596942746065,1.3579969262957163,0.13000000130000003
3.347612481843208,7.140243198944967,1.532758457156216,0.14000000140000002
3.7496344151192496,7.998594689226454,1.757132704006692,0.15000000150000004
4.199333315286117,8.94991431891963,2.043174238324257,0.16000000160000002
4.698852244579142,9.990779370241144,2.4077253371545257,0.17000000170000004
5.254508148532662,11.132603922955585,2.868589416583248,0.18000000180000003
5.873812128938593,12.390477047284367,3.4454801846645258,0.19000000190000005
6.562265653731513,13.769048973094932,4.162560238075693,0.20000000200000004
7.323360556988674,15.26253108990079,5.048441062117325,0.21000000210000005
8.158579038929982,16.85469594686147,6.136183030713225,0.22000000220000004
9.067393665918019,18.518877252782577,7.463295406410442,0.23000000230000003
10.04726737045803,20.21796987611575,9.071736340379259,0.24000000240000005
11.093653451197925,21.904429844958663,11.007912872413183,0.25000000250000004
12.199829525771843,23.520553999776098,13.321647277895611,0.26000000260000006
13.349064926577897,24.991596171075,16.027285769906268,0.2700000027000001
14.515970563889203,26.192556886153252,19.12601441048926,0.28000000280000004
15.66852453112432,26.996137386110036,22.591472651767326,0.29000000290000005
16.766069153524555,27.285701431348507,26.352399077736443,0.30000000300000007
17.759310988154,26.955275301575846,30.29263140426592,0.3100000031000001
18.59173510148319,25.905243764964876,34.253904340180355,0.32000000320000005
19.212743236676268,24.07057202955363,38.04454499172297,0.33000000330000007
19.56644818739731,21.564791051976933,41.42276218866156,0.3400000034000001
19.61433345095437,18.531853286911648,44.197542971887714,0.35000000350000005
19.34075410856063,15.117289275651153,46.24504837610118,0.36000000360000006
18.752936825334398,11.468207646105455,47.50861342980974,0.3700000037000001
17.87705183639627,7.752746942008834,47.993962022732134,0.3800000038000001
16.74090354048658,4.238893133510899,47.75660499061157,0.39000000390000006
15.396689260121077,1.0923074654911602,46.92133126238055,0.4000000040000001
13.901989717593338,-1.5929294981475337,45.63683809677651,0.4100000041000001
12.316526189541197,-3.7806401364884863,44.070519538290576,0.4200000042000001
10.69831146999286,-5.489437492282091,42.382776869948536,0.43000000430000007
9.092675913172757,-6.768768197269127,40.667688191546915,0.4400000044000001
7.536518294012591,-7.678650807700245,39.00186407488668,0.4500000045000001
6.057148189658632,-8.28673257542238,37.437933519344035,0.46000000460000007
4.672401601716099,-8.667133843486264,36.00439901343926,0.4700000047000001
3.392603731082587,-8.876798593842995,34.70995115416043,0.4800000048000001
2.22051434745056,-8.959764630826166,33.55075582338257,0.4900000049000001
1.155690371927872,-8.954759976418034,32.519240797139226,0.5000000050000001
0.19539949095136144,-8.89291380666214,31.605339720245023,0.5100000051000001
-0.6653798437131089,-8.797756451663327,30.79649210629572,0.5200000052000001
-1.4339770950269901,-8.685558112406524,30.077945316643817,0.5300000053000001
-2.119082471757089,-8.569420951055031,29.438121102245997,0.5400000054000001
-2.728211041554073,-8.457037404386332,28.867391253963614,0.5500000055000002
-3.268687873095712,-8.353962383689085,28.356829978042818,0.5600000056000001
-3.747879445758748,-8.264704732015396,27.898732679690376,0.5700000057000001
-4.1731936496188595,-8.192727224180839,27.486615963073703,0.5800000058000001
-4.552079785450678,-8.14044656676444,27.11521763132085,0.5900000059000001
-4.891988692151383,-8.109001307847038,26.78029075674673,0.6000000060000001
-5.198769841443102,-8.097349525931191,26.47824800406136,0.6100000061000002
-5.476310415451487,-8.104715520823374,26.20746586093214,0.6200000062000002
-5.728367813427793,-8.130332247577028,25.966555386967592,0.6300000063000001
-5.9586739884925715,-8.173294788354163,25.75415499378101,0.6400000064000001
-6.170935447635647,-8.232560352425358,25.568930444990464,0.6500000065000001
-6.368833251716135,-8.306948276169758,25.409574856218768,0.6600000066000001
